"nie:identifier","nie:title","location","Strike",,"Azimuth",,"Angle",,"Length",,"Depth",,"Width",,"Slip",,,"CenosoicSlip",,"CenosoicSlip",,"reliabilityClass","Rate",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Activity",,,,,,,,"Event",,"Event",,"Event",,"slip_rate_mm_year",,"averaged_slip_rate_mm_year",,"recurrence_interval",,"potential_ms_max",,"potential_mw_max",,"elapsed_time_years",,"associatedCSS","associatedIGGSS","isActiveFault","Complier","nie:created"
,,,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality","type","quality","value","type=Lateral",,"type=vertical",,,"value","grade","type=Geomorphological",,"type=Geophysical",,"type=EngineeringGeological",,"type=Gydrogeological",,"type=Meteorological",,"type=StructuralGeological",,"type=Paleoseismological",,"type=Seismological",,"value","degree","EventAge",,"EventAge",,"EventAge",,"type=VerticalMaxSlip",,"type=LateralMaxSlip",,"type=TotalMaxSlip",,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality",,,,"foaf:name",
,,,,,,,,,,,,,,,,,,"value","quality","value","quality",,,,"value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade",,,"type=LastActivationAge",,"type=LastHistoricalEathquake",,"type=AbsoluteDeformationAge",,"value","quality","value","quality","value","quality",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value","index","value","quality","value","quality",,,,,,,,,,,,,,,,,,,,,,,
"ID","Name","Location","Strike","Strike_Q","Dip_azimuth","Dip_azimuth_Q","Dip_angle","Dip_angle_Q","Length_km","Length_Q","Depth_km","Depth_Q","Width_damage_zone_km","Width_damage_zone_Q","Slip_sense","Slip_sense_Q","Slip_sense_Index","Total_Cenozoic_lateral_slip_m","Total_Cenozoic_lateral_slip_Q","Total_Cenozoic_vertical_slip_m","Total_Cenozoic_vertical_slip_Q","Reliability_class","Slip_rate_features","Slip_rate_grade","Geomorphological_features","Geomorphological_grade","Geophysical_features","Geophysical_grade","Engineering_geological_features","Engineering_geological_grade","Gydrogeological_features","Gydrogeological_grade","Meteorological_features","Meteorological_grade","Structural_geological_features","Structural_geological_grade","Paleoseismological_features","Paleoseismological_grade","Seismological_features","Seismological_grade","Total_activity_grade","Activity_degree","Last_activation_age","Last_activation_age_index","Last_historical_earthquake","Last_historical_earthquake_Q","Absolute_deformation_age","Absolute_deformation_age_Q","Vertical_max_slip_per_event_m","Vertical_max_slip_per_event_Q","Lateral_max_slip_per_event_m","Lateral_max_slip_per_event_Q","Total_max_slip_per_event_m","Total_max_slip_per_event_Q","Slip_rate_mm_year","Slip_rate_Q","Averaged_slip_rate_mm_year","Averaged_slip_rate_Q","Recurrence_interval","Recurrence_interval_Q","Potential_Ms_max","Potential_Ms_max_Q","Potential_Mw_max","Potential_Mw_max_Q","Elapsed_time_years","Elapsed_time_Q","Associated_CSS","Associated_IGGSS","Seismic_activity_of_fault","Compiler","Date"
"RUAF_959","Лосиный","В районе р. Кабанья  и оз. Лосиное у восточного берега оз. Байкал",304,"ЛС",,,,,"15.28","ЛС",,,"1.52","АС",,,13,,,,,2,,0,"Фрагментально линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_960",,"В Баргузинском хребте",9,"ЛС",,,,,"11.81","ЛС",,,"1.18","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=11, М=3.9: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_961",,"В Баргузинском хребте",41,"ЛС",,,,,"33.84","ЛС",,,"3.38","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=11, М=3.9: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_962",,"В Баргузинском хребте",42,"ЛС",,,,,"20.79","ЛС",,,"2.08","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"3 землетрясения с М>=3.3: 3 балла; K=12, M=4.4: 5 баллов",8,9,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_963",,"В Баргузинском хребте",50,"ЛС",,,,,"8.71","ЛС",,,"0.87","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_964",,"В районе оз. Намама в Баргузинском хребте",68,"ЛС",,,,,"7.74","ЛС",,,"0.77","АС","Сброс","ЛС",1,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_965",,"В верховье р. Аматхан в Икатском хребте",337,"ЛС",,,,,"10.85","ЛС",,,"1.09","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"2 землетрясения с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_966",,"В долине р.Укшака в Икатском хребте",20,"ЛС",,,,,"9.65","ЛС",,,"0.97","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_967",,"В Баргузинском хребте",33,"ЭЗ",,,,,"8.77","ЭЗ",,,"0.88","АС",,,13,,,,,1,,0,"Мелкие линеаменты на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"4 землетрясения с М>=3.3 (K>=10): 5 баллов; К=10, М=3.3: 3 балла",8,9,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","28.05.2011"
"RUAF_968",,"Вдоль р. Санинда (верховье) в Баргузинском хребте",30,"ЭЗ",,,,,"8.51","ЭЗ",,,"0.85","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_969-1",,"Вдоль правого борта р. Намама",0,"ЭЗ",,,,,"8.21","ЭЗ",,,"0.82","АС","Правый сдвиг","ЛС",12,,,,,2,"0-0.99",1,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_969-2",,"Вдоль левого борта р. Светлая",1,"ЭЗ",,,,,"3.35","ЭЗ",,,"0.34","АС","Правый сдвиг","ЛС",12,,,,,2,"0-0.99",1,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_970",,"В Икатском хребте",60,"ЛС",,,,,"9.78","ЛС",,,"0.98","АС",,,13,,,,,2,,0,"Вытянутость изогипс рельефа на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_971",,"На границе Баргузинской впадины и Икатского хребта",62,"ЛС",,,,,"10.19","ЛС",,,"1.02","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_973-1",,"На границе Баргузинской впадины и Икатского хребта",300,"ЛС",,,,,"6.25","ЛС",,,"0.63","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_973-2",,"На границе Баргузинской впадины и Икатского хребта",307,"ЛС",,,,,"9.34","ЛС",,,"0.94","АС",,,13,,,,,1,,0,"Фрагментарно уступ и вытянутость изогипс рельефа на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_973-3",,"У границы Баргузинской впадины и Икатского хребта",306,"ЛС",,,,,"4.31","ЛС",,,"0.43","АС",,,13,,,,,2,,0,"Фрагментарно мелкий линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_974",,"У границы Баргузинской впадины и Икатского хребта",359,"ЛС",,,,,"3.86","ЛС",,,"0.39","АС",,,13,,,,,1,,0,"Мелкие линейные долины на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_975-1",,"В Икатском хребте",42,"ЛС",,,,,"4.99","ЛС",,,"0.5","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_975-2",,"В Икатском хребте",47,"ЛС",,,,,"2.88","ЛС",,,"0.29","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_975-3",,"В Икатском хребте вдоль р. Сея",35,"ЛС",,,,,"2.56","ЛС",,,"0.26","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_976-1",,"В Икатском хребте вдоль левого притока р. Джирга",336,"ЛС",,,,,"3.75","ЛС",,,"0.38","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_976-2",,"В Икатском хребте вдоль правого притока р. Джирга",337,"ЛС",,,,,"9.1","ЛС",,,"0.9","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_977","Сегенча-Гулонгинский","Вдоль долины р. Сегенчанда и одного из озёр Гулонга в Икатском хребте",36,"ЭЗ",,,,,"13.45","ЭЗ",,,"1.35","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_978",,"В Икатском хребте",45,"ЛС",,,,,"30.02","ЛС",,,3,"АС",,,13,,,,,2,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"4 землетрясения с М>=3.3 (K>=10): 5 баллов; К=12, М=4.4: 5 баллов",10,11,"Повышенная","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_979",,"На границе Баргузинской впадины и Икатского хребта",48,"ЛС",,,,,"16.38","ЛС",,,"1.64","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_980",,"В Икатском хребте",47,"ЛС",,,,,"9.3","ЛС",,,"0.93","АС",,,13,,,,,2,,0,"Фрагментарно уступ и вытянутость изогипс рельефа на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_981",,"У границы Баргузинской впадины и Икатского хребта",271,"ЛС",,,,,"20.43","ЛС",,,"2.04","АС",,,13,,,,,2,,0,"Фрагментарно уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_982-1","Гулонгинский","У озёр Гулонга в Икатском хребте",90,"ЭЗ",180,"ЛС",,,"9.99","ЭЗ",,,1,"АС","Сброс","ЛС",1,,,,,1,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_982-2","Гулонгинский","У озёр Гулонга в Икатском хребте",83,"ЭЗ",,,,,"6.09","ЭЗ",,,"0.61","АС","Сброс","ЛС",13,,,,,2,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_861-2","Сейский","В Икатском хребте вдоль р. Сея, правого притока р. Хакархай",81,"ЭЗ",,,,,"4.06","ЭЗ",,,"0.41","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_983-1",,"В Икатском хребте",54,"ЭЗ",144,"ЭЗ",,,"18.55","ЭЗ",,,"1.86","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"3 землетрясения с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,"---",,"Да","Лунина О.В.","29.05.2011"
"RUAF_983-2",,"В Икатском хребте",48,"ЭЗ",,,,,"26.88","ЭЗ",,,"2.69","АС","Сброс","ЛС",13,,,,,1,"0-0.99",1,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_984",,"В Икатском хребте",297,"ЭЗ",,,,,"32.78","ЭЗ",,,"3.28","АС",,,13,,,,,2,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_985-1","Гаргинский","В Икатском хребте",27,"ЛС",297,"ЛС",,,"25.31","ЛС",,,"2.53","АС","Сброс","ЛС",1,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_985-2","Гаргинский","В Икатском хребте",50,"ЛС",320,"ЛС",,,"14.64","ЛС",,,"1.46","АС","Сброс","ЛС",1,,,,,1,,0,"Линеаменты на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,"---",,"Да","Лунина О.В.","29.05.2011"
"RUAF_986","Куллукский","На границе Баргузинской впадины и Икатского хребта",343,"ЛС",,,,,"34.44","ЛС",,,"3.44","АС",,,13,,,,,2,,0,"Фрагментарно уступ и линеамент на топоосновах: 1 балл",1,"Зона пониженного удельного геоэлетрического сопротивления  в фундаменте: 1 балл",1,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,8,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_987",,"В Баргузинской впадине",288,"ЛС",,,,,"15.90","ЛС",,,"1.59","АС",,,13,,,,,2,,0,"Мелкие линеаменты на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_988",,"Вдоль правого борта долины  р. Шаманка в Баргузинской впадине",282,"ЛС",,,,,"9.32","ЛС",,,"0.93","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_989-1","Верхнекуйтунский","В Баргузинской впадине",354,"ЛС",264,"ЛС","70-80","ЛС","12.26","ЛС",,,"1.23","АС","Правый сдвиго-сброс","ЛС",3,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,"Смещение слоев с разным удельным геоэлектрическим сопротивлением: 1 балл",1,,0,,0,,0,"Трещины в четвертичных супесях и песках: 1 балл",1,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_989-2","Верхнекуйтунский","В Баргузинской впадине",346,"ЛС",,,,,"9.46","ЛС",,,"0.95","АС","Правый сдвиго-сброс","ЛС",3,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,"Смещение слоев с разным удельным геоэлектрическим сопротивлением: 1 балл",1,,0,,0,,0,,0,,0,,0,2,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_990",,"В Баргузинской впадине",54,"ЛС",324,"ЛС",85,"ЛС","26.13","ЛС",,,"2.61","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,"Трещины в четвертичных супесях. суглинках и песках: 1 балл",1,,0,"3 землетрясения с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,8,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,"Гаргинский",,"Да","Лунина О.В.","29.05.2011"
"RUAF_991",,"На границе Баргузинской впадины и Икатского хребта",90,"ЛС",180,"ЛС",55,"ЛС","11.07","ЛС",,,"1.12","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_992",,"На границе Баргузинской впадины и одноименного хребта",324,"ЭЗ",234,"НД","48-73","НД","2.78","ЭЗ",,,"0.28","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_993","Арзгунский","На границе Баргузинской впадины и Икатского хребта в районе с. Арзгун",53,"ЛС",323,"ЛС",80,"ЛС","25.94","ЛС",,,"2.59","АС","Сброс","ЛС",1,,,,,2,,0,"Фрагментарно уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,"Гаргинский",,"Да","Лунина О.В.","29.05.2011"
"RUAF_994",,"На границе Баргузинской впадины и Икатского хребта в районе Верхнего куйтуна",52,"ЛС",322,"ЛС",,,"14.84","ЛС",,,"1.48","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_995",,"На границе Баргузинской впадины и Икатского хребта в районе с. Аргада",22,"ЛС",292,"ЛС",85,"ЛС","14.94","ЛС",,,"1.49","АС","Сброс","ЛС",1,,,,,1,,0,"Слабо выраженный уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,"Система трещин в четвертичных песках: 1 балл",1,,0,,0,2,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_996",,"На границе Баргузинской впадины и Икатского хребта",40,"ЛС",310,"ЛС",,,"12.09","ЛС",,,"1.21","АС","Сброс","ЛС",1,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_997",,"У границы Баргузинской впадины и Икатского хребта",76,"ЛС",,,,,"13.50","ЛС",,,"1.35","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_985-4","Гаргинский","Вдоль долины р. Гарга в Икатском хребте",75,"ЭЗ",165,"ЛС",,,"21.18","ЭЗ",,,"2.12","АС","Сброс","ЛС",1,,,,,1,"0-0.99",1,"Уступ и линеамент на топоосновах: 1 балл",1,,0,,0,"Термальный источник ""Гаргинский"" с Т=74: 2 балла",2,,0,,0,,0,,0,4,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_985-3","Гаргинский","Вдоль р. Пугловая, левого притока р. Гарга в Икатском хребте",84,"ЭЗ",354,"ЛС",,,"5.81","ЭЗ",,,"0.58","АС","Сброс","ЛС",1,,,,,1,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_998-1","Верхнергадинский","Вдоль долины р. Аргада в Икатском хребте",320,"ЛС",,,,,"12.75","ЛС",,,"1.28","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_998-2","Верхнергадинский","Вдоль долины р. Аргада в Икатском хребте",349,"ЛС",,,,,"14.78","ЛС",,,"1.48","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_999-1","Хасхал-Аргадинский","В районе озер Хасхал и Будулуг в Баргузинской впадине",39,"ЛС",,,,,"10.99","ЛС",,,"1.1","АС","Сброс","ЛС",1,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_999-2","Хасхал-Аргадинский","Вдоль р. Аргада и протоки Хасхал в Баргузинской впадине",36,"ЛС",306,"ЛС","75-80","ЛС","7.65","ЛС",,,"0.77","АС","Сброс","ЛС",1,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,"Зона пониженного удельного геоэлетрического сопротивления  в фундаменте: 1 балл",1,,0,,0,,0,,0,,0,"3 землетрясения с М>=3.3 (K>=10): 3 балла; К=13, М=5: 5 баллов",8,10,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
"RUAF_1000-1","Аргадинский","Вдоль р. Аргада на границе Баргузинской впадины и Аргадинского отрога",46,"ЛС",316,"ЛС",,,"37.96","ЛС",,,"3.8","АС","Сброс","ЛС",1,,,,,1,"0-0.99",1,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,"Система трещин и кластические дайки в четвертичных отложениях различного состава: 5 баллов",5,,0,"4 землетрясения с М>=3.3 (K>=10): 5 баллов; К=11, М=3.9: 3 балла",8,15,"Повышенная","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,"Аргадинский",,"Да","Лунина О.В.","29.05.2011"
"RUAF_1000-2","Аргадинский","Вдоль р. Аргада в Икатском хребте",58,"ЛС",328,"ЛС",,,"14.63","ЛС",,,"1.46","АС","Сброс","ЛС",1,,,,,1,"0-0.99",1,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,"Система трещин в четвертичных отложениях различного состава: 1 балл",1,,0,,0,3,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","29.05.2011"
